id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date
NP.PEDS.,NP,PEDS,,"EHE,EHN,EHZ",35.8952,-120.4228,498.0,1988.001,3000.001
NP.PHG.HW,NP,PHG,HW,"EHE,EHN,EHZ",37.75625,-122.39702,90.0,2013.015,3000.001
NP.PJQC.,NP,PJQC,,"EHE,EHN,EHZ",35.939,-120.4309,565.0,1988.001,3000.001
NP.PLA.01,NP,PLA,01,"HHE,HHN,HHZ",37.798672,-121.46315,-18.0,2008.242,3000.001
NP.RH2.,NP,RH2,,"EHE,EHN,EHZ",37.80224,-122.4217,64.0,2004.122,3000.001
NP.SFBCS.90,NP,SFBCS,90,EHZ,37.77729,-122.40657,4.0,1992.001,3000.001
NP.SFCES.,NP,SFCES,,"EHE,EHN,EHZ",37.75111,-122.38728,5.0,2011.335,2016.209
NP.SFCPS.,NP,SFCPS,,"EHE,EHN,EHZ",37.77119,-122.39863,3.0,2004.183,3000.001
NP.SFEMB.SV,NP,SFEMB,SV,"EHE,EHN,EHZ",37.79566,-122.39537,3.0,1992.001,3000.001
NP.SFEMB.50,NP,SFEMB,50,EHZ,37.79566,-122.39537,3.0,1992.001,3000.001
NP.SFFM3.,NP,SFFM3,,"EHE,EHN,EHZ",37.8074,-122.428,30.0,2001.121,3000.001
NP.SFLEV.40,NP,SFLEV,40,EHZ,37.80183,-122.40032,3.0,1992.001,3000.001
NP.SFLEV.S0,NP,SFLEV,S0,"EH2,EH3,EHZ",37.80183,-122.40032,3.0,1992.001,3000.001
NP.SFP50.,NP,SFP50,,"EHE,EHN,EHZ",37.77335,-122.38346,0.0,2004.122,3000.001
NP.SFPBS.,NP,SFPBS,,"EHE,EHN,EHZ",37.77795,-122.38967,4.0,2004.275,3000.001
NP.SFPHG.HW,NP,SFPHG,HW,"EHE,EHN,EHZ",37.75625,-122.39702,90.0,2013.015,2016.209
NP.SFWSS.W9,NP,SFWSS,W9,"EH2,EH3,EHZ",37.80365,-122.44288,7.0,1992.001,3000.001
NP.SFWSS.W3,NP,SFWSS,W3,"EHE,EHN,EHZ",37.80365,-122.44288,7.0,1992.001,3000.001
NP.SFWSS.WS,NP,SFWSS,WS,"EHE,EHN,EHZ",37.80365,-122.44288,7.0,1992.001,3000.001
NP.SIA.01,NP,SIA,01,"HHE,HHN,HHZ",38.050282,-121.736687,-1.0,2011.306,3000.001
NP.SIA.02,NP,SIA,02,"HHE,HHN,HHZ",38.050282,-121.736687,-1.0,2011.306,3000.001
NP.WSS.W3,NP,WSS,W3,"EHE,EHN,EHZ",37.80365,-122.44288,-23.3,2009.335,3000.001
NP.WSS.W9,NP,WSS,W9,"EH2,EH3,EHZ",37.80365,-122.44288,-23.3,2009.335,3000.001
NP.WSS.WS,NP,WSS,WS,"EHE,EHN,EHZ",37.80365,-122.44288,-23.3,2009.335,3000.001
