id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date
PB.B204.,PB,B204,,"EH2,EH1,EHZ",46.136,-122.169,784.2,2007.213,3000.001
PB.B205.,PB,B205,,"EH2,EH1,EHZ",44.713501,-110.6782,2295.9,2008.198,2013.279
PB.B206.,PB,B206,,"EH2,EH1,EHZ",44.717701,-110.511703,2399.5,2008.179,3000.001
PB.B207.,PB,B207,,"EH2,EH1,EHZ",44.619,-110.8485,2182.0,2007.290,3000.001
PB.B208.,PB,B208,,"EH2,EH1,EHZ",44.5602,-110.4015,2405.8,2007.304,3000.001
PB.B900.,PB,B900,,"EH2,EH1,EHZ",35.686,-120.003,219.5,2007.234,3000.001
PB.B901.,PB,B901,,"EH2,EH1,EHZ",35.6897,-120.142,275.3,2007.269,3000.001
PB.B916.,PB,B916,,"EH2,EH1,EHZ",36.1925,-117.6685,1859.9,2008.073,3000.001
PB.B917.,PB,B917,,"EH2,EH1,EHZ",35.4053,-117.258797,1192.0,2008.196,3000.001
PB.B918.,PB,B918,,"EH2,EH1,EHZ",35.935699,-117.6017,1042.6,2008.173,3000.001
PB.B921.,PB,B921,,"EH2,EH1,EHZ",35.5865,-117.4622,694.5,2008.155,3000.001
PB.B926.,PB,B926,,"EH2,EH1,EHZ",48.820202,-124.131203,191.6,2007.316,3000.001
PB.B927.,PB,B927,,"EH2,EH1,EHZ",49.2188,-124.811302,39.0,2007.340,3000.001
PB.B928.,PB,B928,,"EH2,EH1,EHZ",48.833698,-125.134499,9.5,2007.332,3000.001
PB.B932.,PB,B932,,"EH2,EH1,EHZ",40.275002,-124.221199,52.0,2008.291,3000.001
PB.B933.,PB,B933,,"EH2,EH1,EHZ",40.060001,-123.969002,268.1,2008.256,3000.001
PB.B934.,PB,B934,,"EH2,EH1,EHZ",39.844501,-123.691399,331.0,2008.270,3000.001
PB.B935.,PB,B935,,"EH2,EH1,EHZ",40.478699,-123.573196,696.7,2008.302,3000.001
PB.B941.,PB,B941,,"EH2,EH1,EHZ",46.986801,-122.219002,151.0,2008.078,3000.001
PB.B943.,PB,B943,,"EH2,EH1,EHZ",47.813202,-122.911301,84.2,2008.057,3000.001
PB.B944.,PB,B944,,"EH2,EH1,EHZ",44.389702,-110.5438,2364.6,2008.219,3000.001
PB.B945.,PB,B945,,"EH2,EH1,EHZ",44.894001,-110.744102,2241.4,2008.248,3000.001
PB.B946.,PB,B946,,"HH1,HHZ,EH2,HH2,EH1,EHZ",33.5373,-116.592499,1429.0,2010.204,3000.001
PB.B950.,PB,B950,,"EH2,EH1,EHZ",44.712799,-110.678497,2328.4,2013.274,3000.001
PB.P403.,PB,P403,,"EH2,EH1,EHZ",48.06236,-124.14086,284.7,2005.172,2008.092
